frequency,median_amplitude
4.975150026998219,2.090158909950019
4.995089928924294,2.101154000712613
5.015029830850369,2.0988490459340587
5.034969732776445,2.0981274029503916
5.05490963470252,2.1002866427483564
5.074849536628595,2.0960018928864357
5.094789742118626,2.092404696897244
5.114729644044701,2.089616036366051
5.134669545970776,2.0877866057619654
5.154609447896852,2.0980055931803414
5.174549349822927,2.0827688663304036
5.194489251749002,2.102797619656485
5.214429153675078,2.0794447426934015
5.234369055601153,2.0767318718427608
5.254308957527228,2.0803415295375736
5.274248859453304,2.073116438525194
5.294188761379379,2.0685191629013984
5.314128663305454,2.0664891965856826
5.334068565231529,2.0648151499478518
5.354008467157605,2.0633894775367785
5.3739483690836805,2.0621942583687773
5.393887663881847,2.0611854382264205
5.413827565807922,2.0602731934991665
5.433767467733997,2.0593489498003423
5.453707369660073,2.0583443411913347
5.473647271586148,2.008177782359663
5.493587173512223,2.055053684548943
5.513527075438298,2.0485742917048846
5.533466977364374,2.0553147900809305
5.553406879290449,2.059250728153364
5.573346781216524,2.0630628544812177
5.5932866831426,2.061038019214733
5.613226585068675,2.0648039921403774
5.63316648699475,2.062645367021096
5.6531063889208255,2.064711016222926
5.6730462908469015,2.089534071710606
5.692986192772977,2.0617218058988094
5.712926094699052,2.0607236481859683
5.732865996625128,2.059210026878705
5.752805898551203,2.085371918708459
5.772745800477278,2.058090605828381
5.792685702403354,2.059494094822366
5.812625604329429,2.0573546056048064
5.832565506255504,2.0571928198777893
5.85250480105367,2.056944088414106
5.872444702979745,2.056917327631826
5.89238460490582,2.05661788644108
5.912324506831896,2.056277527237329
5.9322644087579715,2.0560077471279943
5.9522043106840465,2.0558592016454464
5.9721442126101225,2.0558010051573854
5.992084114536198,2.055760495174451
6.012024016462273,2.0556906141300537
6.031963918388348,2.055777298555732
6.051903820314424,2.052777530054393
6.071843722240499,2.0485998603380886
6.091783624166574,2.0482490421756783
6.11172352609265,2.0463002469153384
6.131663428018725,2.0484610166359563
6.1516033299448,2.0404723829562075
6.171543231870875,2.0382772725618246
